X,Y
-0.895250889142,-0.234923525765
-1.56245432748,-0.885175993045
-0.417089883126,0.27188801805
1.04435572527,-0.734197504068
-0.315568406681,0.841983429961
-1.73712384902,-2.03719104075
1.96641315717,1.45295666192
2.15286789801,-0.43413862818
-0.0812080267603,1.45080850219
-0.891781794029,0.82101623454
-0.29320170201,-1.04239112184
0.505779171069,0.608477825847
0.526751254093,-0.222493343283
1.06646932095,1.23135667526
0.294015895064,0.628589480036
0.0425492997634,-1.26757361755
1.83096958062,-0.572751605499
-0.326937498878,-0.487472465046
0.521480415807,2.56598528732
1.39986834733,-0.357836127482
-0.645447596469,-1.4124313895
-0.90435187845,-0.568304791042
-1.76458606962,-0.746272562068
-1.81048463819,0.493747359351
-1.16989891378,-2.72528149494
-0.685375735369,-0.457615734339
1.09091803184,0.0144945075275
-0.432340114041,-0.399831023509
0.268814775371,-0.201608350198
-0.851840753541,-1.74182928585
-1.49708417204,-0.826033329438
0.0887747459974,-0.887360712724
-1.60172430963,-0.695299045953
-1.24685724026,-1.52958488449
-1.06298912831,-0.110637447364
-0.26628305531,0.0451634696289
1.67658383263,2.52005288263
0.119572571441,0.535542781034
-0.0860079872691,1.36359582806
0.368080289749,1.72937250997
-0.27149420694,1.37926732742
-0.0859264618788,-0.127662573751
-0.190750153683,-0.461333357788
-0.781679768391,1.02239787731
0.792436346461,-0.814298088655
-0.282869886234,-1.03846880699
-0.236625531903,0.928450553143
1.17183009101,1.72983145003
0.496942768505,-0.925139825949
-0.887370979477,-2.28349795939
-1.30695315836,-2.38160058115
-2.4327641204,-2.02554558512
-0.40718896096,-0.335098643325
-0.285665299455,-1.30878131267
1.5222148831,1.20100315335
-0.998106907438,-0.946268900068
-0.289973726127,0.206256579941
-1.236839243,-0.675447507317
-0.359506962064,-2.70015447022
0.543559153033,0.422547552093
-0.403647282895,-0.0543899228706
1.30330893266,1.32896747385
-0.717117243406,1.33137979804
-1.01270788406,-0.924769230819
0.831992902159,2.24774586895
1.33764359604,0.868256457488
0.601693509867,-0.198217563055
1.30285098047,1.10466637602
-0.881700578927,-1.54068478518
-0.824529071305,-1.3370078772
-0.984356518466,-1.13916026592
-1.38499150721,0.702699932949
-0.358842560436,-1.69451276978
-0.226618229456,0.801938547571
-0.941077436691,-0.733188708932
2.46033594813,-0.0483728170022
0.716797281413,0.602336759898
-0.248087023209,-1.01849037379
1.01077288944,0.0529780222229
2.31304863448,1.75235887916
0.835179797449,0.985714875658
-1.07190333914,-1.24729787324
-1.65052614385,0.215464529577
-0.600485690305,-0.420940526974
-0.0585293830471,0.127620874053
0.0757267446339,-0.522149221026
-1.15783156137,0.590893742239
1.67360608794,0.114623316085
-1.04398823978,-0.418944284341
0.014687476592,-0.558746620673
0.675321970429,1.48262978763
1.77834230986,0.942774111448
-1.29576363941,-1.0852038131
0.0796020218475,-0.539100814054
2.26085771442,0.673224840267
0.479090923234,1.45477446091
-0.535019997433,-0.399174811276
-0.773129330645,-0.957174849521
0.403634339015,1.39603816899
-0.588496438718,-0.497285090818
